Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
40DDA6F5,ClimateTech,2020,USA,Seattle,Series A,10.25,49.41,2.2,0.28,27,24,0,24,Tier 2 (Mid-size VC),Medium,Independent
797D5E0D,HealthTech,2019,USA,Austin,Series B,141.72,934.57,32.5,14.38,9.8,815,0,815,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
E24889EA,EdTech,2013,Israel,Tel Aviv,Series B,13.93,171.94,6.05,1.27,10.2,69,0,69,Tier 2 (Mid-size VC),High,Independent
7051C917,HealthTech,2020,USA,Austin,Series A,9.6,69.51,3.15,0.27,25.9,22,0,22,Corporate VC (e.g. Google Ventures),Low,Independent
D1C7C93E,Generative AI,2014,USA,Miami,Pre-IPO,348.7,2782.65,110.73,13.79,25.1,816,0,816,Tier 3 (Angel/Seed),Medium,Acquired
17199C4A,EdTech,2022,USA,Miami,Pre-IPO,61.32,552.74,27.36,2.26,26,209,0,209,Tier 3 (Angel/Seed),Medium,Acquired
C336B464,FinTech,2021,Singapore,Singapore,Series B,21.47,114.51,4.25,0.66,28.2,37,0,37,Tier 3 (Angel/Seed),Low,Independent
9D7A0902,Generative AI,2019,USA,San Francisco,Post-IPO,7867.39,91692.42,9021.53,515.76,15.3,30086,10280,19806,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
C44F5D58,Cybersecurity,2020,India,Mumbai,Seed,2.53,28.94,0.97,0.61,3.6,31,17,14,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
249B22BC,FinTech,2015,China,Beijing,Seed,1.77,28.43,1.05,0.37,3.8,29,0,29,Tier 3 (Angel/Seed),Medium,Independent
732FCF1C,FinTech,2021,USA,San Francisco,Seed,0.72,16.55,0.64,0.73,0.9,48,19,29,Tier 2 (Mid-size VC),Low,Closed
70B4468C,HealthTech,2021,USA,San Francisco,Pre-IPO,99.71,514.44,24.53,3.92,24.8,283,0,283,Tier 3 (Angel/Seed),Low,Independent
E5D803EF,EdTech,2021,USA,Seattle,Series B,21.39,127.73,4.48,1,19.4,66,10,56,Tier 3 (Angel/Seed),Medium,IPO
C5297F86,EdTech,2018,Japan,Kyoto,Pre-IPO,191.49,2114.43,118.65,13.33,14.3,679,72,607,Tier 2 (Mid-size VC),High,Independent
C6E47D28,ClimateTech,2018,Germany,Berlin,Seed,1.09,27.42,3.18,0.63,1.5,40,0,40,Corporate VC (e.g. Google Ventures),Low,IPO
66C9E30D,Generative AI,2020,Canada,Vancouver,Seed,3.66,50.33,3.66,0.51,6,42,0,42,Tier 3 (Angel/Seed),Medium,Acquired
CBDBB390,EdTech,2023,USA,New York,Series A,2.5,43.88,2.72,0.72,3,40,0,40,Corporate VC (e.g. Google Ventures),None,Acquired
0F214EB1,ClimateTech,2023,USA,Miami,Seed,0.95,20.85,1.56,0.49,1.6,27,0,27,Tier 3 (Angel/Seed),Medium,Independent
8B2F0F3A,ClimateTech,2019,China,Shenzhen,Series C+,58.01,598.37,33.39,4.14,13.7,343,0,343,Tier 3 (Angel/Seed),None,Acquired
A5CAEAC8,HealthTech,2021,UK,London,Series A,8.7,96.86,9.41,0.56,13.2,28,0,28,Corporate VC (e.g. Google Ventures),High,Independent
05BB852B,Autonomous Vehicles,2023,India,Hyderabad,Series B,52.48,439.21,28.85,2.27,22.1,127,0,127,Tier 3 (Angel/Seed),High,Independent
32D82BAA,Cybersecurity,2018,Germany,Berlin,Series A,3.04,26.98,1.01,0.87,3.1,53,0,53,Tier 3 (Angel/Seed),High,Acquired
E088C1E4,Generative AI,2021,Israel,Tel Aviv,Series A,14.98,62.92,2.71,0.45,27.2,30,0,30,Tier 3 (Angel/Seed),None,Closed
00C28682,HealthTech,2018,USA,New York,Series B,94.69,543.9,54.61,3.38,27.2,257,0,257,Tier 2 (Mid-size VC),Low,Independent
7BD298D9,Autonomous Vehicles,2018,Germany,Berlin,Seed,0.46,21.94,2.64,0.28,1.2,24,8,16,Tier 3 (Angel/Seed),Low,Independent
1E78C3E6,Generative AI,2016,UK,Oxford,Pre-IPO,621.75,5323.83,186.86,32.59,19,2520,0,2520,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
39D8EFCF,Web3/Crypto,2020,China,Shenzhen,Series A,33.67,202.54,7.93,4.17,7.9,304,234,70,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
7E5BF68D,ClimateTech,2021,UK,London,Series A,24.2,135.64,9.39,3.99,5.9,216,121,95,Tier 3 (Angel/Seed),High,Closed
71988B4E,ClimateTech,2020,Israel,Tel Aviv,Series B,17.98,104.49,4.46,0.41,35.3,22,0,22,Tier 3 (Angel/Seed),High,Independent
AFD46B4F,Robotics,2015,China,Shanghai,Series B,8.99,40.23,2.45,0.99,8.2,54,0,54,Tier 3 (Angel/Seed),High,Closed
E6AC7902,Robotics,2018,USA,Miami,Post-IPO,249.85,1767.57,238.43,16.14,15.4,813,0,813,Tier 2 (Mid-size VC),High,Independent
9AACE845,Web3/Crypto,2020,USA,Seattle,Series C+,152.22,825.48,36.02,14.58,10.4,791,584,207,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired (Fire Sale)
9F21218E,Robotics,2020,France,Paris,Seed,1.21,25.21,1.38,0.17,4.5,13,7,6,Tier 3 (Angel/Seed),Low,Closed
064CAA64,Cybersecurity,2020,Germany,Munich,Seed,3.92,56.43,2.14,0.76,4.6,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Independent
701365C2,HealthTech,2014,USA,Miami,Seed,0.89,27.45,1.68,0.1,4.4,6,4,2,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
AB8E4E6D,Generative AI,2021,India,Bengaluru,Series A,27.1,181.18,12.04,2.51,10.4,151,73,78,Tier 2 (Mid-size VC),High,Independent
62C519D4,Generative AI,2022,USA,Austin,Series A,18.34,138.43,12.45,0.52,29.6,27,0,27,Corporate VC (e.g. Google Ventures),High,Independent
75BFF598,FinTech,2020,USA,Miami,Series B,20.64,125.64,8.68,0.7,25.8,61,0,61,Tier 2 (Mid-size VC),High,IPO
C3136D5B,Web3/Crypto,2021,China,Beijing,Series C+,89.86,1085.96,110.16,2.94,29.6,292,150,142,Tier 2 (Mid-size VC),None,Acquired (Fire Sale)
3EEAFB56,HealthTech,2022,USA,Austin,Post-IPO,239.42,1254.08,57.95,7.05,33.5,462,0,462,Tier 2 (Mid-size VC),High,Independent
51BBC988,HealthTech,2020,USA,San Francisco,Series A,32.78,283.93,27.01,1.88,16.6,142,27,115,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
A5C41A33,SpaceTech,2020,India,Mumbai,Series A,24.5,291.6,11.59,1.99,11.7,126,33,93,Tier 3 (Angel/Seed),High,Independent
5ABD57C6,FinTech,2021,Canada,Montreal,Series B,29.24,284.58,20.26,2.62,10.7,138,53,85,Tier 2 (Mid-size VC),Medium,Acquired
268E68D3,HealthTech,2018,China,Hangzhou,Series A,3.92,59.8,7.92,0.91,3.9,47,20,27,Tier 3 (Angel/Seed),Medium,Independent
F6929BE3,Autonomous Vehicles,2020,USA,Austin,Seed,4.56,34.44,1.57,0.13,19.8,9,0,9,Tier 3 (Angel/Seed),High,Closed
126B3F6D,FinTech,2021,USA,Austin,Seed,2.93,24.96,0.95,0.87,3,47,0,47,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
8F6B3E7D,FinTech,2018,USA,New York,Series C+,36.38,327.18,38.28,1.35,25.1,131,0,131,Tier 3 (Angel/Seed),None,Acquired
F8CC9FE7,Generative AI,2022,USA,Miami,Series B,26.84,166.07,18.7,1.94,13.2,171,0,171,Tier 2 (Mid-size VC),High,Independent
71BCADF7,Web3/Crypto,2020,Israel,Tel Aviv,Series B,16.72,151.87,5.57,0.94,16.1,75,47,28,Corporate VC (e.g. Google Ventures),High,Closed
69E89A92,Robotics,2019,China,Beijing,Series C+,42.97,523.18,21.5,4.09,10.3,243,0,243,Tier 2 (Mid-size VC),High,Independent
832DD222,Generative AI,2020,USA,Austin,Seed,0.3,20.65,1.19,0.24,0.9,15,0,15,Tier 3 (Angel/Seed),Low,Acquired
4E29653F,ClimateTech,2019,USA,Seattle,Series A,23.17,216.99,19.01,1.91,11.5,104,46,58,Tier 3 (Angel/Seed),Medium,Independent
57098891,FinTech,2021,France,Paris,Seed,2.12,22.06,0.78,0.19,7.3,17,0,17,Tier 2 (Mid-size VC),High,Independent
6C93D873,HealthTech,2019,China,Shanghai,Series B,58.79,517.28,24.06,3.98,14.4,206,36,170,Tier 3 (Angel/Seed),High,Independent
528A1ADD,HealthTech,2022,China,Shenzhen,Seed,1.33,12.16,1.39,0.69,1.7,35,0,35,Corporate VC (e.g. Google Ventures),Medium,Independent
A835BC7C,Cybersecurity,2020,China,Hangzhou,Series B,44.25,342.59,26.89,2.86,14.9,245,23,222,Tier 2 (Mid-size VC),High,Independent
DFE3E07A,Generative AI,2020,USA,Boston,Series A,32.48,122.96,8.19,2.26,13.8,164,0,164,Tier 3 (Angel/Seed),High,Independent
F60E1A4E,EdTech,2025,Singapore,Singapore,Series A,8.06,52.88,2.91,0.6,11.5,32,0,32,Tier 2 (Mid-size VC),Medium,Acquired
EFCB2DC3,ClimateTech,2015,USA,Seattle,Series C+,38.34,456.34,16.2,4.23,8.9,233,135,98,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
193C8AC9,HealthTech,2021,India,Delhi NCR,Seed,2.21,25.92,0.95,0.49,3.7,31,0,31,Tier 3 (Angel/Seed),Low,Independent
E04A4E8B,HealthTech,2015,USA,Miami,Seed,2.47,29.95,2.3,0.51,4,44,0,44,Tier 3 (Angel/Seed),None,Independent
1BD5DDCE,Robotics,2021,USA,Seattle,Series C+,87.87,858.12,29.41,3.17,26.9,204,0,204,Tier 3 (Angel/Seed),Medium,Independent
CD020887,Cybersecurity,2020,Israel,Tel Aviv,Series B,16.46,116.21,10.76,0.92,16.1,75,0,75,Tier 3 (Angel/Seed),High,Independent
D669E09B,FinTech,2023,India,Delhi NCR,Series A,4.29,54.34,2.73,0.52,6.9,43,18,25,Tier 3 (Angel/Seed),Medium,Independent
8A83622F,SpaceTech,2022,USA,Austin,Series A,16.79,73.14,14.45,0.99,15.4,58,21,37,Tier 3 (Angel/Seed),High,Independent
1DB01A19,FinTech,2014,China,Hangzhou,Seed,1.58,28.76,1.27,0.62,2.2,33,13,20,Tier 2 (Mid-size VC),None,Independent
5400CF3E,Web3/Crypto,2015,USA,New York,Series A,19.38,224.13,8.7,0.63,26.5,62,0,62,Tier 2 (Mid-size VC),Medium,Independent
7E6D9E2C,HealthTech,2020,Singapore,Singapore,Seed,1.29,20.91,1.99,0.78,1.5,46,0,46,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
BB996BD9,Web3/Crypto,2020,India,Delhi NCR,Series C+,56.51,403.9,32.92,1.88,28.5,187,95,92,"Tier 1 (e.g. Sequoia, a16z)",None,Closed
7463C7E2,SpaceTech,2016,USA,New York,Series A,13.05,49.58,5.75,0.82,14.2,44,0,44,Tier 2 (Mid-size VC),High,Independent
754D84CC,Generative AI,2015,USA,New York,Series A,15.41,174.8,5.97,1.15,12.3,78,4,74,Tier 3 (Angel/Seed),High,Independent
E9DED85E,Robotics,2020,USA,Miami,Series A,10.47,96.12,3.78,0.41,20.5,36,0,36,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
637DE5D3,HealthTech,2013,Germany,Munich,Seed,7.55,51.76,4.86,0.7,9.4,50,0,50,Tier 2 (Mid-size VC),High,Closed
9F71F0FA,Robotics,2022,USA,Austin,Seed,4.42,55.54,4.66,0.27,11.9,16,0,16,Tier 3 (Angel/Seed),High,Independent
9F2A41BF,Generative AI,2021,USA,Austin,Series A,30.41,369.38,14.06,1.72,16.7,137,0,137,Tier 2 (Mid-size VC),High,Independent
1C891935,Autonomous Vehicles,2021,Israel,Tel Aviv,Seed,0.76,19.26,1.46,0.44,1.4,27,0,27,Tier 3 (Angel/Seed),Low,Independent
02DE51A8,EdTech,2012,USA,Miami,Series B,31.6,323.45,12.92,3.27,9.4,201,129,72,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
6A4C7BC8,Cybersecurity,2013,USA,Miami,Series C+,36.64,162.75,9.49,1.71,20.2,130,32,98,Tier 2 (Mid-size VC),Low,Independent
C2D6AB75,Generative AI,2020,USA,Austin,Post-IPO,1100.15,11750.03,493.94,83.11,13.2,4218,0,4218,Tier 2 (Mid-size VC),Medium,Closed
4A31C3A2,Generative AI,2025,USA,Boston,Series B,55.39,624.39,23.49,1.86,28.3,142,0,142,Tier 2 (Mid-size VC),High,Independent
869D8E5D,Generative AI,2018,China,Hangzhou,Post-IPO,532.65,5345.05,278.98,24.83,21.4,2102,0,2102,Tier 3 (Angel/Seed),None,Independent
3D3FADB2,Cybersecurity,2018,UK,Cambridge,Seed,0.28,20.44,1.09,0.82,0.3,47,0,47,Tier 3 (Angel/Seed),High,Acquired
2F62FF77,Web3/Crypto,2015,USA,Austin,Series A,2.5,20.39,0.81,0.27,6.8,19,12,7,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
DE41B764,HealthTech,2020,USA,Austin,Seed,4.94,53.42,1.89,0.51,8.1,48,21,27,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
64FE88CF,Generative AI,2020,USA,Boston,Seed,4.12,39.34,3.04,0.71,5.1,37,21,16,Tier 2 (Mid-size VC),High,Closed
9EA5C2EC,FinTech,2015,USA,Seattle,Series B,40.29,199.68,7.62,3.03,12.9,159,0,159,Tier 3 (Angel/Seed),High,Closed
3FC7CE7B,SpaceTech,2019,USA,San Francisco,Seed,4.93,46.83,6.04,0.57,7.4,35,21,14,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
FAC7CAAD,HealthTech,2020,USA,New York,Seed,7.2,36.69,1.85,0.39,14.7,35,0,35,Corporate VC (e.g. Google Ventures),Medium,Independent
89CB7420,ClimateTech,2019,USA,Miami,Series A,7.16,87.91,3.46,0.33,16.7,22,0,22,Tier 2 (Mid-size VC),Low,Independent
08526638,ClimateTech,2020,Germany,Berlin,Seed,1.11,23.43,2.24,0.38,2.3,37,0,37,Tier 2 (Mid-size VC),High,IPO
2CCE978C,Generative AI,2021,USA,Austin,Seed,1.61,27.07,1.92,0.29,4.1,17,0,17,Tier 3 (Angel/Seed),Medium,Acquired
D4E5F806,Generative AI,2020,UK,London,Seed,8.5,104.89,5.94,0.26,23.6,23,0,23,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
977C614F,Web3/Crypto,2020,USA,Seattle,Seed,2.65,43.65,3.21,0.56,4,31,17,14,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
9225D3ED,Robotics,2022,UK,London,Series C+,40.47,291.86,12.69,2.39,16.3,145,38,107,Tier 3 (Angel/Seed),Low,Acquired
DA0E3CB1,Generative AI,2022,Germany,Munich,Seed,5.07,70.43,10.16,0.1,25.4,10,0,10,Tier 3 (Angel/Seed),None,Independent
7DEE6BCF,Generative AI,2019,UK,Oxford,Seed,4.03,55.57,2.24,0.49,6.8,33,0,33,Tier 2 (Mid-size VC),Medium,Independent
2A236D9D,Generative AI,2016,USA,Miami,Seed,11.52,57.28,7.23,0.68,14.8,56,0,56,Tier 3 (Angel/Seed),Low,Independent
D10DB85C,HealthTech,2021,USA,San Francisco,Seed,1.5,33.42,2.86,0.61,2.1,45,0,45,Tier 2 (Mid-size VC),High,Closed
1D195995,Cybersecurity,2017,Germany,Berlin,Seed,1.24,17.25,0.93,0.79,1.4,42,20,22,Tier 3 (Angel/Seed),Low,Independent
7717F04C,SpaceTech,2023,USA,San Francisco,Series B,65.04,221.49,9.3,2.48,25.2,183,0,183,Tier 3 (Angel/Seed),None,Closed
2D28BD5A,HealthTech,2013,USA,Seattle,Pre-IPO,598.07,3272.23,541.17,34.13,17.5,1954,204,1750,Tier 3 (Angel/Seed),Medium,Independent
064F221A,ClimateTech,2023,France,Paris,Series B,18.79,146.41,7.78,0.84,20,71,0,71,Corporate VC (e.g. Google Ventures),High,Independent
61BB90B2,FinTech,2020,UK,Oxford,Series C+,32.27,196.42,8.13,2.54,12.2,130,15,115,Tier 2 (Mid-size VC),High,Acquired
FE58D57F,EdTech,2021,Germany,Munich,Series B,22.96,283.38,38.14,3.57,6.3,214,130,84,Tier 3 (Angel/Seed),Medium,Closed
D1A100D2,EdTech,2019,USA,Seattle,Seed,1,17.3,0.59,0.53,1.6,33,13,20,Tier 2 (Mid-size VC),High,Independent
12516E81,Generative AI,2025,USA,New York,Series B,19.92,100.96,11.81,0.48,34.3,48,0,48,Tier 2 (Mid-size VC),Medium,Independent
2742B64D,Cybersecurity,2017,China,Beijing,Series B,32.89,341.59,14.97,3.58,8.9,239,0,239,Tier 2 (Mid-size VC),Medium,Independent
C4AC75F0,HealthTech,2018,China,Shenzhen,Seed,0.4,18.09,2.38,0.3,1,20,8,12,Tier 3 (Angel/Seed),Low,Independent
92B8CAE5,Web3/Crypto,2014,USA,Seattle,Pre-IPO,85.37,863.7,33.71,7.15,11.8,468,386,82,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale)
DAACCE86,HealthTech,2023,China,Hangzhou,Post-IPO,251.35,2286.13,94.56,10.69,23.3,571,0,571,Corporate VC (e.g. Google Ventures),Medium,Independent
E1173E0D,Web3/Crypto,2019,India,Mumbai,Series A,38.95,243.36,10.53,1.4,26,72,55,17,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
3F0692F0,Cybersecurity,2020,USA,Austin,Seed,1.81,13.6,0.5,0.17,6.7,11,4,7,Tier 3 (Angel/Seed),High,Independent
D3C9DC28,Robotics,2020,India,Hyderabad,Series A,19.9,90.05,6.21,1.71,11,91,41,50,Tier 2 (Mid-size VC),Medium,Independent
4B87DFE0,FinTech,2022,USA,New York,Series A,9,113.1,4.52,0.7,11.3,65,0,65,Tier 2 (Mid-size VC),High,Independent
FE30085F,Web3/Crypto,2020,China,Shenzhen,Seed,1.55,16.36,2.81,0.27,4.2,14,11,3,Tier 3 (Angel/Seed),Medium,Closed
9CCBD526,EdTech,2020,USA,New York,Seed,0.33,8.75,1.02,0.73,0.4,49,25,24,Tier 2 (Mid-size VC),Medium,Closed
CCEB4E50,Generative AI,2021,UK,Cambridge,Seed,2.83,38.72,2.14,0.48,4.9,34,0,34,Tier 3 (Angel/Seed),Medium,Independent
9EF92A14,ClimateTech,2021,USA,Seattle,Series B,30.67,290.36,15.57,1.84,15.8,95,26,69,Corporate VC (e.g. Google Ventures),Medium,Independent
3F196283,SpaceTech,2016,Germany,Berlin,Series B,17.35,170.51,9,1,15.8,53,12,41,Tier 3 (Angel/Seed),High,Acquired
14721533,Generative AI,2015,China,Hangzhou,Series A,27.05,306.02,14.41,2.5,10.4,165,0,165,Tier 3 (Angel/Seed),Medium,Independent
EC151CD0,HealthTech,2014,China,Shenzhen,Seed,3.34,48.94,1.92,0.62,4.6,47,0,47,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
BF0DD711,Robotics,2019,Israel,Tel Aviv,Pre-IPO,110.2,1045.51,168.63,8.68,12.6,626,0,626,Tier 2 (Mid-size VC),Medium,Independent
4DE32CEA,Cybersecurity,2019,USA,Miami,Series A,5.38,43.49,8.58,0.53,8.5,31,0,31,Tier 3 (Angel/Seed),High,Acquired
310A2683,SpaceTech,2020,China,Shanghai,Series A,10.07,120.7,9.14,0.73,12.1,40,0,40,Tier 2 (Mid-size VC),Low,Independent
96FE918A,EdTech,2023,USA,Seattle,Series A,2.13,31.75,3.39,0.69,2.7,36,0,36,Tier 3 (Angel/Seed),Low,Independent
A785B0BC,Generative AI,2018,Singapore,Singapore,Series A,1.76,36.01,1.62,0.46,3.1,24,0,24,Corporate VC (e.g. Google Ventures),High,Independent
41CC271A,SpaceTech,2021,Germany,Berlin,Pre-IPO,752.93,4320.68,335.77,53,14.2,3372,870,2502,Tier 3 (Angel/Seed),High,Independent
6A04BFBF,Robotics,2020,India,Hyderabad,Series B,22.03,161.48,6,1.25,16.3,102,21,81,Tier 2 (Mid-size VC),Low,Acquired
4C3423D4,Robotics,2017,USA,New York,Series A,9.41,107.68,13.26,0.78,10.7,49,0,49,Tier 2 (Mid-size VC),Low,Independent
DC00DC54,Generative AI,2020,USA,New York,Series B,76.67,494.45,22.21,5.97,12.6,384,0,384,Tier 3 (Angel/Seed),Medium,Acquired
D238BF93,Generative AI,2023,USA,Seattle,Seed,4.89,43.35,1.67,0.53,7.8,48,0,48,Tier 2 (Mid-size VC),High,Independent
1CED93D0,FinTech,2015,UK,Oxford,Seed,0,24.16,2.76,0.3,0,18,8,10,Bootstrapped,Medium,Independent
C9BB653C,Robotics,2020,USA,Miami,Series A,16.29,118.64,6.83,0.55,25.1,30,0,30,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
E3F98D7E,HealthTech,2014,USA,New York,Seed,3.52,46.31,1.66,0.71,4.3,44,0,44,Corporate VC (e.g. Google Ventures),Medium,Independent
5F764C82,HealthTech,2018,UK,Oxford,Seed,0.79,8.14,0.62,0.69,1,47,0,47,Tier 2 (Mid-size VC),Medium,Closed
66C4D1BD,Autonomous Vehicles,2020,Germany,Munich,Series A,8.57,88.37,4.27,0.86,8.9,65,0,65,Tier 3 (Angel/Seed),Low,Independent
6BE372FB,Autonomous Vehicles,2021,USA,Austin,Series A,32.2,286.17,11.06,0.82,35,61,0,61,Tier 2 (Mid-size VC),High,Independent
03546313,HealthTech,2021,Israel,Tel Aviv,Series A,10.58,96.9,18.61,0.56,16,34,0,34,Corporate VC (e.g. Google Ventures),None,Independent
35F9B3CB,SpaceTech,2019,USA,New York,Series A,11.83,50.73,3.03,0.51,19.4,28,0,28,Tier 3 (Angel/Seed),Low,Independent
5BC79C7C,Generative AI,2022,USA,Boston,Seed,3.64,33.21,1.73,0.46,6.5,25,14,11,Tier 2 (Mid-size VC),Medium,Closed
15365032,Web3/Crypto,2018,Canada,Toronto,Seed,0.43,20.48,1.55,0.34,1,33,25,8,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
8AFD4392,Generative AI,2021,China,Beijing,Series C+,72.8,372.01,21.12,7.22,9.9,374,95,279,Corporate VC (e.g. Google Ventures),None,Acquired
59567247,Robotics,2019,France,Lyon,Seed,1.92,26.65,3.89,0.74,2.3,49,0,49,Tier 2 (Mid-size VC),Low,Independent
FDD25F26,Robotics,2022,China,Shenzhen,Series A,10.06,121.15,9.04,0.63,13.8,40,9,31,Corporate VC (e.g. Google Ventures),Low,Independent
05C18E33,SpaceTech,2021,France,Paris,Seed,4.37,64.63,2.98,0.17,16.2,14,0,14,Tier 3 (Angel/Seed),High,Independent
71113F52,Generative AI,2022,USA,San Francisco,Pre-IPO,209.96,2377.99,191.01,9.19,22.6,655,0,655,Tier 2 (Mid-size VC),High,Independent
1DAE2378,Cybersecurity,2017,UK,Oxford,Series A,14.72,71.79,2.72,0.57,22,56,0,56,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
D8832D93,Generative AI,2020,Japan,Tokyo,Seed,11.37,87.16,7.52,1.07,9.7,66,0,66,Tier 2 (Mid-size VC),High,Independent
7278C95E,ClimateTech,2021,USA,Seattle,Seed,0.34,16.18,0.58,0.52,0.5,39,19,20,Tier 3 (Angel/Seed),Medium,Closed
DC1DDBCB,Generative AI,2021,USA,Austin,Series C+,119.24,475.49,16.06,3.15,36.7,306,0,306,Tier 3 (Angel/Seed),Medium,Independent
5CA45861,Generative AI,2020,USA,Boston,Series A,13.42,138.76,6.83,1.11,11.1,75,0,75,Tier 2 (Mid-size VC),Medium,Closed
E287BD89,Autonomous Vehicles,2012,Canada,Vancouver,Series B,23.28,122.19,7.13,1.6,13.7,131,0,131,Tier 2 (Mid-size VC),Medium,Independent
752D3364,Generative AI,2018,China,Hangzhou,Series B,23.64,110.01,16.01,2.32,9.8,191,80,111,Tier 2 (Mid-size VC),High,Acquired
D409597C,EdTech,2018,China,Beijing,Series A,3.02,42.41,1.42,0.64,4.1,45,0,45,Corporate VC (e.g. Google Ventures),High,Independent
E1DD606A,FinTech,2022,Germany,Berlin,Series C+,77.25,423.12,62.68,3.66,20.5,334,0,334,Corporate VC (e.g. Google Ventures),Medium,Acquired
2755810D,Generative AI,2021,Germany,Munich,Seed,2.59,26.22,1.2,0.72,3.2,50,21,29,Tier 3 (Angel/Seed),High,Independent
281CE828,Web3/Crypto,2015,China,Beijing,Series C+,131.23,809.64,33.63,11.2,11.6,562,502,60,Tier 2 (Mid-size VC),High,Closed
6D9E4AD3,Robotics,2023,Canada,Montreal,Series B,24.86,192.7,28.64,1.22,18.8,78,0,78,Tier 3 (Angel/Seed),Medium,Acquired
846093D1,EdTech,2016,China,Shenzhen,Series C+,98.36,963.13,32.87,3.9,24.6,217,0,217,Corporate VC (e.g. Google Ventures),Low,IPO
43F41B6B,Generative AI,2019,UK,Oxford,Seed,1.63,20.77,1.67,0.66,2.1,52,0,52,Tier 2 (Mid-size VC),High,Independent
CD1051D6,EdTech,2017,USA,Austin,Seed,3.68,32.87,2.1,0.27,9.9,15,4,11,Tier 2 (Mid-size VC),Low,Independent
D22AE618,Generative AI,2022,USA,Seattle,Seed,4.8,36.96,4.53,0.36,10.4,23,0,23,Tier 3 (Angel/Seed),Low,Closed
0D0868E4,FinTech,2021,Canada,Montreal,Series A,13.32,153.54,6.8,0.71,16.4,48,0,48,Tier 2 (Mid-size VC),Medium,Independent
E82C61CD,Cybersecurity,2019,USA,Seattle,Seed,0.4,10.94,0.39,0.65,0.5,38,0,38,Corporate VC (e.g. Google Ventures),Low,IPO
B2DD5DB0,Web3/Crypto,2020,USA,New York,Pre-IPO,162.82,1507.35,125.89,12.88,12.5,872,603,269,Tier 2 (Mid-size VC),None,Acquired (Fire Sale)
EE6BD5C4,Autonomous Vehicles,2016,UK,Cambridge,Series B,18.96,123.23,14.48,1.14,15.3,72,0,72,Corporate VC (e.g. Google Ventures),None,Closed
D4460D49,Cybersecurity,2019,China,Hangzhou,Series C+,71.19,357.96,12.77,1.69,39.8,120,0,120,Corporate VC (e.g. Google Ventures),High,Independent
DB1FF755,Autonomous Vehicles,2019,USA,Austin,Series A,16.65,184.12,16.87,0.55,25.6,45,0,45,Tier 2 (Mid-size VC),High,Independent
191ADE3A,Generative AI,2017,India,Bengaluru,Series B,84.11,751.28,31.77,2.11,38.1,177,0,177,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
44DF1E5C,Robotics,2022,UK,Oxford,Seed,0.39,12.84,0.86,0.45,0.7,25,0,25,Tier 3 (Angel/Seed),High,Closed
17F0FD8E,Robotics,2020,Canada,Vancouver,Series C+,9.98,80.78,4.16,0.29,25.6,22,0,22,Tier 2 (Mid-size VC),High,Independent
ED410A7B,HealthTech,2018,China,Hangzhou,Series B,17.17,65.18,4.61,0.89,17.3,87,0,87,Tier 2 (Mid-size VC),Medium,Independent
8DF04A64,HealthTech,2017,USA,New York,Series A,12.7,159.98,9.74,1.04,11.1,54,0,54,Corporate VC (e.g. Google Ventures),High,Closed
577F4178,FinTech,2012,USA,Seattle,Series C+,144.35,736.47,27.88,5.96,23.8,349,0,349,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
392AEDC3,Generative AI,2018,USA,Boston,Series C+,143.84,1159.42,90.56,4.73,29.8,278,0,278,Corporate VC (e.g. Google Ventures),High,Closed
55D08A9A,ClimateTech,2020,USA,Austin,Seed,2.17,22.38,3.94,0.72,2.6,49,0,49,Tier 3 (Angel/Seed),Low,Independent
